gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,avg_strength,cluster0,celltype
SERPINA1,0,0.347322879,0.965,0.694,0,Macro_OLFML3,0.347322879,Macro_OLFML3,Mye
IRF1,6.119999999999999e-253,0.345913631,0.69,0.41,1.1299999999999998e-248,Macro_OLFML3,0.345913631,Macro_OLFML3,Mye
UBE2L6,0,0.343325772,0.899,0.533,0,Macro_OLFML3,0.343325772,Macro_OLFML3,Mye
MEF2A,0,0.33397706,0.695,0.39,0,Macro_OLFML3,0.33397706,Macro_OLFML3,Mye
CTSZ,1.26e-221,0.331076843,0.89,0.625,2.3199999999999998e-217,Macro_OLFML3,0.331076843,Macro_OLFML3,Mye
ADAP2,0,0.330907117,0.751,0.41,0,Macro_OLFML3,0.330907117,Macro_OLFML3,Mye
ASCL2,0,0.328332767,0.379,0.128,0,Macro_OLFML3,0.328332767,Macro_OLFML3,Mye
SMCO4,0,0.325902843,0.757,0.379,0,Macro_OLFML3,0.325902843,Macro_OLFML3,Mye
SLC31A2,1.9599999999999996e-304,0.324629203,0.721,0.41,3.6099999999999994e-300,Macro_OLFML3,0.324629203,Macro_OLFML3,Mye
TPSAB1,0,7.655509488,0.966,0.015,0,Mast,7.655509488,Mast,Mye
TPSB2,0,6.866360801,0.867,0.009,0,Mast,6.866360801,Mast,Mye
CPA3,0,6.225118599,0.919,0.002,0,Mast,6.225118599,Mast,Mye
TPSD1,0,4.684562452,0.597,0.006,0,Mast,4.684562452,Mast,Mye
HPGD,0,4.671642413,0.684,0.015,0,Mast,4.671642413,Mast,Mye
CLU,0,4.218901858,0.771,0.073,0,Mast,4.218901858,Mast,Mye
GATA2,0,4.214649409,0.783,0.001,0,Mast,4.214649409,Mast,Mye
KIT,0,4.1263626,0.72,0.005,0,Mast,4.1263626,Mast,Mye
MS4A2,0,3.827286978,0.528,0,0,Mast,3.827286978,Mast,Mye
HDC,0,3.749981191,0.472,0,0,Mast,3.749981191,Mast,Mye
VWA5A,0,3.684158675,0.733,0.042,0,Mast,3.684158675,Mast,Mye
HPGDS,0,3.552535609,0.552,0.043,0,Mast,3.552535609,Mast,Mye
LTC4S,0,3.125045444,0.77,0.25,0,Mast,3.125045444,Mast,Mye
SLC18A2,0,3.012996632,0.502,0.004,0,Mast,3.012996632,Mast,Mye
CSF1,0,2.966365297,0.385,0.018,0,Mast,2.966365297,Mast,Mye
IL1RL1,0,2.861535928,0.452,0.001,0,Mast,2.861535928,Mast,Mye
CD69,0,2.699057567,0.642,0.187,0,Mast,2.699057567,Mast,Mye
RHEX,0,2.671031457,0.513,0.015,0,Mast,2.671031457,Mast,Mye
TIMP3,0,2.534103474,0.398,0.013,0,Mast,2.534103474,Mast,Mye
BACE2,0,2.442221093,0.498,0.011,0,Mast,2.442221093,Mast,Mye
SOCS1,0,2.41367367,0.497,0.183,0,Mast,2.41367367,Mast,Mye
LAT,0,2.318745421,0.45,0.035,0,Mast,2.318745421,Mast,Mye
RAB27B,0,2.148990157,0.399,0.002,0,Mast,2.148990157,Mast,Mye
SIGLEC6,0,2.136551797,0.381,0.006,0,Mast,2.136551797,Mast,Mye
RGS13,0,2.120269219,0.362,0.011,0,Mast,2.120269219,Mast,Mye
LMO4,0,2.100546193,0.496,0.219,0,Mast,2.100546193,Mast,Mye
GRAP2,0,2.045565014,0.36,0.007,0,Mast,2.045565014,Mast,Mye
NSMCE1,0,2.025759515,0.505,0.255,0,Mast,2.025759515,Mast,Mye
TNIK,0,1.948428509,0.376,0.025,0,Mast,1.948428509,Mast,Mye
MAOB,0,1.942396099,0.358,0.003,0,Mast,1.942396099,Mast,Mye
CNRIP1,0,1.907583191,0.429,0.057,0,Mast,1.907583191,Mast,Mye
MLPH,0,1.89564522,0.352,0.013,0,Mast,1.89564522,Mast,Mye
HS3ST1,0,1.877656083,0.396,0.097,0,Mast,1.877656083,Mast,Mye
SLC45A3,0,1.803512328,0.366,0.006,0,Mast,1.803512328,Mast,Mye
TESPA1,0,1.769896961,0.363,0.018,0,Mast,1.769896961,Mast,Mye
ATP6V0A2,0,1.722440966,0.403,0.103,0,Mast,1.722440966,Mast,Mye
SYTL3,0,1.676166547,0.373,0.1,0,Mast,1.676166547,Mast,Mye
PTGS1,0,1.675286744,0.495,0.24,0,Mast,1.675286744,Mast,Mye
SKAP1,0,1.615708273,0.277,0.008,0,Mast,1.615708273,Mast,Mye
ATP5MC2,0,1.602865773,0.736,0.412,0,Mast,1.602865773,Mast,Mye
LIF,0,1.579630898,0.26,0.006,0,Mast,1.579630898,Mast,Mye
MAST4,0,1.532376259,0.296,0.018,0,Mast,1.532376259,Mast,Mye
ITM2A,0,1.504813557,0.28,0.012,0,Mast,1.504813557,Mast,Mye
SMYD3,0,1.472079697,0.368,0.042,0,Mast,1.472079697,Mast,Mye
CTSW,0,1.434970631,0.308,0.035,0,Mast,1.434970631,Mast,Mye
DLC1,0,1.429834784,0.275,0.009,0,Mast,1.429834784,Mast,Mye
EGR1,0,1.41419784,0.566,0.267,0,Mast,1.41419784,Mast,Mye
ADRB2,0,1.408623656,0.342,0.082,0,Mast,1.408623656,Mast,Mye
CD82,0,1.361325,0.509,0.221,0,Mast,1.361325,Mast,Mye
STXBP6,0,1.322150821,0.264,0.004,0,Mast,1.322150821,Mast,Mye
RACK1,0,1.272304439,0.765,0.446,0,Mast,1.272304439,Mast,Mye
RAC2,0,1.226840602,0.745,0.479,0,Mast,1.226840602,Mast,Mye
NTRK1,0,1.226663585,0.251,0,0,Mast,1.226663585,Mast,Mye
P2RX1,0,1.175250239,0.343,0.061,0,Mast,1.175250239,Mast,Mye
RPL22,0,0.851633017,0.771,0.513,0,Mast,0.851633017,Mast,Mye
RPL30,0,0.747600327,0.876,0.56,0,Mast,0.747600327,Mast,Mye
RPL14,0,0.699282793,0.829,0.523,0,Mast,0.699282793,Mast,Mye
RPL32,0,0.603477793,0.87,0.558,0,Mast,0.603477793,Mast,Mye
RPL34,0,0.530396212,0.867,0.555,0,Mast,0.530396212,Mast,Mye
RPL11,0,0.517416385,0.877,0.56,0,Mast,0.517416385,Mast,Mye
RPL24,0,0.506846235,0.79,0.521,0,Mast,0.506846235,Mast,Mye
RPS27A,0,0.47673917,0.874,0.555,0,Mast,0.47673917,Mast,Mye
RPS7,0,0.467533731,0.838,0.541,0,Mast,0.467533731,Mast,Mye
MT-CYB,0,0.423721344,0.872,0.558,0,Mast,0.423721344,Mast,Mye
RPS4X,0,0.412805038,0.853,0.545,0,Mast,0.412805038,Mast,Mye
RPL12,0,0.35969611,0.862,0.555,0,Mast,0.35969611,Mast,Mye
RPL7A,0,0.332229629,0.856,0.538,0,Mast,0.332229629,Mast,Mye
RPS8,0,0.293008514,0.875,0.557,0,Mast,0.293008514,Mast,Mye
RPL35A,0,0.254307309,0.817,0.544,0,Mast,0.254307309,Mast,Mye
RPL5,0,0.232286953,0.826,0.496,0,Mast,0.232286953,Mast,Mye
MT-CO2,0,0.200024606,0.908,0.574,0,Mast,0.200024606,Mast,Mye
RPL39,0,0.186366819,0.859,0.561,0,Mast,0.186366819,Mast,Mye
RPL18,0,0.158912066,0.83,0.543,0,Mast,0.158912066,Mast,Mye
S100A8,0,3.966489542,0.953,0.308,0,Mono_CD14,3.966489542,Mono_CD14,Mye
S100A12,0,3.395028403,0.66,0.075,0,Mono_CD14,3.395028403,Mono_CD14,Mye
S100A9,0,3.194663265,0.96,0.419,0,Mono_CD14,3.194663265,Mono_CD14,Mye
FCN1,0,2.758467199,0.822,0.209,0,Mono_CD14,2.758467199,Mono_CD14,Mye
VCAN,0,2.356235879,0.805,0.183,0,Mono_CD14,2.356235879,Mono_CD14,Mye
CSTA,0,1.781058594,0.667,0.412,0,Mono_CD14,1.781058594,Mono_CD14,Mye
CDA,0,1.676400135,0.373,0.068,0,Mono_CD14,1.676400135,Mono_CD14,Mye
LGALS2,0,1.671622473,0.501,0.239,0,Mono_CD14,1.671622473,Mono_CD14,Mye
CFP,0,1.565983012,0.567,0.181,0,Mono_CD14,1.565983012,Mono_CD14,Mye
STXBP2,0,1.436593876,0.666,0.402,0,Mono_CD14,1.436593876,Mono_CD14,Mye
CD300E,0,1.334796541,0.441,0.146,0,Mono_CD14,1.334796541,Mono_CD14,Mye
THBS1,0,1.26619816,0.443,0.16,0,Mono_CD14,1.26619816,Mono_CD14,Mye
CD36,0,1.127143473,0.457,0.182,0,Mono_CD14,1.127143473,Mono_CD14,Mye
LILRA5,0,0.978131307,0.431,0.167,0,Mono_CD14,0.978131307,Mono_CD14,Mye
IFITM2,0,2.049387914,0.917,0.636,0,Mono_CD16,2.049387914,Mono_CD16,Mye
MTSS1,0,1.969627649,0.608,0.183,0,Mono_CD16,1.969627649,Mono_CD16,Mye
TCF7L2,0,1.829053606,0.476,0.069,0,Mono_CD16,1.829053606,Mono_CD16,Mye
GPBAR1,0,1.75885217,0.363,0.084,0,Mono_CD16,1.75885217,Mono_CD16,Mye
FCGR3A,2.4299999999999997e-292,1.75262094,0.818,0.565,4.47e-288,Mono_CD16,1.75262094,Mono_CD16,Mye
C19orf38,0,1.725217489,0.587,0.22,0,Mono_CD16,1.725217489,Mono_CD16,Mye
LILRB2,0,1.703921698,0.765,0.445,0,Mono_CD16,1.703921698,Mono_CD16,Mye
LILRA1,0,1.692408289,0.425,0.101,0,Mono_CD16,1.692408289,Mono_CD16,Mye
FCN1,0,1.660793343,0.813,0.229,0,Mono_CD16,1.660793343,Mono_CD16,Mye
CD52,0,1.618982567,0.755,0.376,0,Mono_CD16,1.618982567,Mono_CD16,Mye
STXBP2,0,1.60301334,0.769,0.406,0,Mono_CD16,1.60301334,Mono_CD16,Mye
LILRA5,0,1.599307722,0.681,0.166,0,Mono_CD16,1.599307722,Mono_CD16,Mye
CDKN1C,0,1.53034543,0.366,0.05,0,Mono_CD16,1.53034543,Mono_CD16,Mye
CDA,0,1.518499408,0.366,0.078,0,Mono_CD16,1.518499408,Mono_CD16,Mye
LRRC25,1.04e-261,1.484547799,0.6,0.323,1.9099999999999998e-257,Mono_CD16,1.484547799,Mono_CD16,Mye
CYTIP,1.0499999999999999e-302,1.469153591,0.679,0.38,1.94e-298,Mono_CD16,1.469153591,Mono_CD16,Mye
LYST,0,1.455147785,0.572,0.217,0,Mono_CD16,1.455147785,Mono_CD16,Mye
ICAM2,2.85e-282,1.432324771,0.438,0.155,5.25e-278,Mono_CD16,1.432324771,Mono_CD16,Mye
SPN,1.8799999999999998e-239,1.417915238,0.418,0.157,3.469999999999999e-235,Mono_CD16,1.417915238,Mono_CD16,Mye
NAAA,9.51e-233,1.378278345,0.611,0.358,1.75e-228,Mono_CD16,1.378278345,Mono_CD16,Mye
TESC,0,1.37265459,0.395,0.089,0,Mono_CD16,1.37265459,Mono_CD16,Mye
LIMD2,0,1.358552043,0.746,0.471,0,Mono_CD16,1.358552043,Mono_CD16,Mye
ITGAL,3.1299999999999998e-270,1.348848279,0.425,0.15,5.77e-266,Mono_CD16,1.348848279,Mono_CD16,Mye
CFD,1.4499999999999998e-222,1.315528962,0.81,0.553,2.6599999999999996e-218,Mono_CD16,1.315528962,Mono_CD16,Mye
SIDT2,1.33e-230,1.308589797,0.422,0.166,2.45e-226,Mono_CD16,1.308589797,Mono_CD16,Mye
POU2F2,4.72e-305,1.289033876,0.583,0.258,8.699999999999999e-304,Mono_CD16,1.289033876,Mono_CD16,Mye
CFP,0,1.249511811,0.606,0.191,0,Mono_CD16,1.249511811,Mono_CD16,Mye
LILRA3,0,1.202158738,0.289,0.027,0,Mono_CD16,1.202158738,Mono_CD16,Mye
APOBEC3A,0,1.133792521,0.466,0.125,0,Mono_CD16,1.133792521,Mono_CD16,Mye
MYO1G,4.4699999999999994e-191,1.075496263,0.539,0.273,8.229999999999999e-187,Mono_CD16,1.075496263,Mono_CD16,Mye
ICAM3,1.96e-266,1.071350214,0.479,0.185,3.61e-262,Mono_CD16,1.071350214,Mono_CD16,Mye
IFITM1,3.25e-184,0.923392586,0.535,0.243,5.989999999999999e-180,Mono_CD16,0.923392586,Mono_CD16,Mye
BCL2A1,2.8799999999999993e-232,0.758302909,0.777,0.458,5.31e-228,Mono_CD16,0.758302909,Mono_CD16,Mye
CD300E,9.63e-212,0.63062418,0.435,0.156,1.77e-207,Mono_CD16,0.63062418,Mono_CD16,Mye
CXCL8,0,3.647632079,0.686,0.164,0,Mono_INHBA,3.647632079,Mono_INHBA,Mye
CCL20,0,3.459652966,0.345,0.048,0,Mono_INHBA,3.459652966,Mono_INHBA,Mye
CXCL3,0,3.006185656,0.569,0.137,0,Mono_INHBA,3.006185656,Mono_INHBA,Mye
INHBA,0,2.895171825,0.469,0.04,0,Mono_INHBA,2.895171825,Mono_INHBA,Mye
IL1B,0,2.893548546,0.697,0.313,0,Mono_INHBA,2.893548546,Mono_INHBA,Mye
CCL3L1,0,2.891887977,0.483,0.142,0,Mono_INHBA,2.891887977,Mono_INHBA,Mye
PTGS2,0,2.879558896,0.53,0.158,0,Mono_INHBA,2.879558896,Mono_INHBA,Mye
IL6,0,2.767441896,0.329,0.029,0,Mono_INHBA,2.767441896,Mono_INHBA,Mye
CXCL2,0,2.521685217,0.633,0.202,0,Mono_INHBA,2.521685217,Mono_INHBA,Mye
CCL3,0,2.472521157,0.768,0.352,0,Mono_INHBA,2.472521157,Mono_INHBA,Mye
IL1RN,0,2.448330064,0.676,0.191,0,Mono_INHBA,2.448330064,Mono_INHBA,Mye
CCL4,0,2.432207598,0.634,0.29,0,Mono_INHBA,2.432207598,Mono_INHBA,Mye
C15orf48,0,2.42543098,0.807,0.316,0,Mono_INHBA,2.42543098,Mono_INHBA,Mye
G0S2,0,2.354487308,0.564,0.162,0,Mono_INHBA,2.354487308,Mono_INHBA,Mye
CCL4L2,0,2.3060075,0.446,0.179,0,Mono_INHBA,2.3060075,Mono_INHBA,Mye
TNIP3,0,2.261086528,0.4,0.021,0,Mono_INHBA,2.261086528,Mono_INHBA,Mye
SPP1,0,2.172192235,0.487,0.21,0,Mono_INHBA,2.172192235,Mono_INHBA,Mye
EREG,0,1.981302551,0.485,0.137,0,Mono_INHBA,1.981302551,Mono_INHBA,Mye
TREM1,0,1.864331602,0.593,0.216,0,Mono_INHBA,1.864331602,Mono_INHBA,Mye
TNFAIP6,0,1.856515105,0.34,0.048,0,Mono_INHBA,1.856515105,Mono_INHBA,Mye
PLAUR,0,1.774070911,0.924,0.623,0,Mono_INHBA,1.774070911,Mono_INHBA,Mye
ADM,0,1.73164585,0.406,0.128,0,Mono_INHBA,1.73164585,Mono_INHBA,Mye
AQP9,0,1.670232466,0.428,0.097,0,Mono_INHBA,1.670232466,Mono_INHBA,Mye
BCL2A1,0,1.665965776,0.796,0.45,0,Mono_INHBA,1.665965776,Mono_INHBA,Mye
MMP19,0,1.657284319,0.459,0.107,0,Mono_INHBA,1.657284319,Mono_INHBA,Mye
SLC25A37,6.13e-267,1.631339749,0.538,0.276,1.13e-262,Mono_INHBA,1.631339749,Mono_INHBA,Mye
VCAN,1.54e-238,1.607702502,0.489,0.209,2.839999999999999e-234,Mono_INHBA,1.607702502,Mono_INHBA,Mye
IER3,0,1.600931455,0.785,0.517,0,Mono_INHBA,1.600931455,Mono_INHBA,Mye
ANPEP,0,1.524670955,0.546,0.188,0,Mono_INHBA,1.524670955,Mono_INHBA,Mye
SLC2A3,0,1.438019122,0.752,0.414,0,Mono_INHBA,1.438019122,Mono_INHBA,Mye
SLC11A1,2.8400000000000003e-273,1.394555961,0.739,0.45,5.2300000000000004e-269,Mono_INHBA,1.394555961,Mono_INHBA,Mye
SLC39A8,0,1.323390284,0.365,0.109,0,Mono_INHBA,1.323390284,Mono_INHBA,Mye
UPP1,1.0099999999999997e-304,1.319582796,0.693,0.415,1.8499999999999997e-300,Mono_INHBA,1.319582796,Mono_INHBA,Mye
SDC2,0,1.315750509,0.359,0.086,0,Mono_INHBA,1.315750509,Mono_INHBA,Mye
EHD1,0,1.297387959,0.443,0.145,0,Mono_INHBA,1.297387959,Mono_INHBA,Mye
SOCS3,4.3e-269,1.264125529,0.606,0.342,7.91e-265,Mono_INHBA,1.264125529,Mono_INHBA,Mye
NDRG1,0,1.254441326,0.443,0.183,0,Mono_INHBA,1.254441326,Mono_INHBA,Mye
GK,2.3999999999999995e-279,1.239512516,0.614,0.349,4.42e-275,Mono_INHBA,1.239512516,Mono_INHBA,Mye
EMP1,0,1.196706373,0.361,0.065,0,Mono_INHBA,1.196706373,Mono_INHBA,Mye
FNDC3B,7.409999999999999e-272,1.186841713,0.529,0.264,1.36e-267,Mono_INHBA,1.186841713,Mono_INHBA,Mye
ATP13A3,0,1.179671784,0.504,0.193,0,Mono_INHBA,1.179671784,Mono_INHBA,Mye
ERO1A,0,1.177816684,0.399,0.116,0,Mono_INHBA,1.177816684,Mono_INHBA,Mye
PDE4DIP,1.78e-301,1.168480568,0.579,0.306,3.27e-297,Mono_INHBA,1.168480568,Mono_INHBA,Mye
CTSL,0,1.140100933,0.834,0.5,0,Mono_INHBA,1.140100933,Mono_INHBA,Mye
VEGFA,0,1.12407076,0.537,0.198,0,Mono_INHBA,1.12407076,Mono_INHBA,Mye
TRAF1,0,1.080407693,0.368,0.118,0,Mono_INHBA,1.080407693,Mono_INHBA,Mye
FLNA,0,0.730705602,0.751,0.433,0,Mono_INHBA,0.730705602,Mono_INHBA,Mye
S100A9,1.7899999999999996e-229,0.243335482,0.747,0.438,3.29e-225,Mono_INHBA,0.243335482,Mono_INHBA,Mye
GZMB,0,8.6301254019999991,0.783,0.014,0,pDC_LILRA4,8.6301254019999991,pDC_LILRA4,Mye
PTGDS,0,7.479966657,0.385,0.014,0,pDC_LILRA4,7.479966657,pDC_LILRA4,Mye
LILRA4,0,6.773576581,0.68,0.032,0,pDC_LILRA4,6.773576581,pDC_LILRA4,Mye
TCL1A,0,6.603413533,0.442,0.001,0,pDC_LILRA4,6.603413533,pDC_LILRA4,Mye
CLIC3,0,5.736877472,0.688,0.021,0,pDC_LILRA4,5.736877472,pDC_LILRA4,Mye
SERPINF1,0,5.539665334,0.742,0.386,0,pDC_LILRA4,5.539665334,pDC_LILRA4,Mye
CYB561A3,0,5.518796826,0.709,0.19,0,pDC_LILRA4,5.518796826,pDC_LILRA4,Mye
BCL11A,0,5.343740615,0.646,0.054,0,pDC_LILRA4,5.343740615,pDC_LILRA4,Mye
ITM2C,0,5.332982247,0.779,0.105,0,pDC_LILRA4,5.332982247,pDC_LILRA4,Mye
PLAC8,0,5.332693862,0.742,0.176,0,pDC_LILRA4,5.332693862,pDC_LILRA4,Mye
IRF7,0,5.22599061,0.804,0.378,0,pDC_LILRA4,5.22599061,pDC_LILRA4,Mye
IRF8,0,5.174554219,0.766,0.357,0,pDC_LILRA4,5.174554219,pDC_LILRA4,Mye
MZB1,0,5.153913354,0.695,0.007,0,pDC_LILRA4,5.153913354,pDC_LILRA4,Mye
TSPAN13,0,5.128533184,0.761,0.039,0,pDC_LILRA4,5.128533184,pDC_LILRA4,Mye
IRF4,0,5.072320082,0.648,0.063,0,pDC_LILRA4,5.072320082,pDC_LILRA4,Mye
SPIB,0,5.060682812,0.59,0.044,0,pDC_LILRA4,5.060682812,pDC_LILRA4,Mye
IGKC,0,5.013566662,0.785,0.124,0,pDC_LILRA4,5.013566662,pDC_LILRA4,Mye
C12orf75,0,4.995917853,0.725,0.054,0,pDC_LILRA4,4.995917853,pDC_LILRA4,Mye
GPR183,0,4.927488219,0.777,0.44,0,pDC_LILRA4,4.927488219,pDC_LILRA4,Mye
PLD4,0,4.861361264,0.756,0.309,0,pDC_LILRA4,4.861361264,pDC_LILRA4,Mye
SMPD3,0,4.721448008,0.638,0.006,0,pDC_LILRA4,4.721448008,pDC_LILRA4,Mye
TCF4,0,4.683142679,0.8,0.245,0,pDC_LILRA4,4.683142679,pDC_LILRA4,Mye
CXCR3,0,4.653189365,0.571,0.025,0,pDC_LILRA4,4.653189365,pDC_LILRA4,Mye
IGHM,0,4.460246807,0.447,0.023,0,pDC_LILRA4,4.460246807,pDC_LILRA4,Mye
DERL3,0,4.439403838,0.638,0.014,0,pDC_LILRA4,4.439403838,pDC_LILRA4,Mye
ZFAT,0,4.405692636,0.569,0.021,0,pDC_LILRA4,4.405692636,pDC_LILRA4,Mye
IL3RA,0,4.379631492,0.728,0.1,0,pDC_LILRA4,4.379631492,pDC_LILRA4,Mye
POLB,0,4.352318934,0.551,0.123,0,pDC_LILRA4,4.352318934,pDC_LILRA4,Mye
LTB,0,4.341065653,0.628,0.12,0,pDC_LILRA4,4.341065653,pDC_LILRA4,Mye
EGLN3,0,4.326124456,0.388,0.035,0,pDC_LILRA4,4.326124456,pDC_LILRA4,Mye
SELL,0,4.282562842,0.698,0.175,0,pDC_LILRA4,4.282562842,pDC_LILRA4,Mye
LIME1,0,4.18083706,0.517,0.01,0,pDC_LILRA4,4.18083706,pDC_LILRA4,Mye
JCHAIN,0,4.179410584,0.726,0.019,0,pDC_LILRA4,4.179410584,pDC_LILRA4,Mye
IDH3A,0,4.165462573,0.59,0.139,0,pDC_LILRA4,4.165462573,pDC_LILRA4,Mye
CLEC4C,0,4.152875483,0.569,0.004,0,pDC_LILRA4,4.152875483,pDC_LILRA4,Mye
PIM2,0,4.064399824,0.404,0.084,0,pDC_LILRA4,4.064399824,pDC_LILRA4,Mye
NR3C1,2.39e-290,4.050143976,0.645,0.374,4.4e-286,pDC_LILRA4,4.050143976,pDC_LILRA4,Mye
TPM2,0,4.0488852,0.539,0.026,0,pDC_LILRA4,4.0488852,pDC_LILRA4,Mye
SEL1L3,0,4.045772225,0.604,0.085,0,pDC_LILRA4,4.045772225,pDC_LILRA4,Mye
PTPRCAP,0,4.044090849,0.344,0.024,0,pDC_LILRA4,4.044090849,pDC_LILRA4,Mye
PTPRS,0,4.018268654,0.605,0.002,0,pDC_LILRA4,4.018268654,pDC_LILRA4,Mye
UGCG,0,3.974331706,0.757,0.158,0,pDC_LILRA4,3.974331706,pDC_LILRA4,Mye
NUCB2,0,3.867566417,0.557,0.183,0,pDC_LILRA4,3.867566417,pDC_LILRA4,Mye
CCDC50,0,3.861335942,0.756,0.248,0,pDC_LILRA4,3.861335942,pDC_LILRA4,Mye
RASD1,0,3.831744651,0.324,0.033,0,pDC_LILRA4,3.831744651,pDC_LILRA4,Mye
KRT5,0,3.827947319,0.37,0.004,0,pDC_LILRA4,3.827947319,pDC_LILRA4,Mye
SLC20A1,0,3.814649226,0.626,0.208,0,pDC_LILRA4,3.814649226,pDC_LILRA4,Mye
PTCRA,0,3.771162101,0.526,0.012,0,pDC_LILRA4,3.771162101,pDC_LILRA4,Mye
SIDT1,0,3.763966996,0.516,0.027,0,pDC_LILRA4,3.763966996,pDC_LILRA4,Mye
LY9,0,3.737627471,0.295,0.024,0,pDC_LILRA4,3.737627471,pDC_LILRA4,Mye
ALOX5AP,0,3.735772967,0.805,0.489,0,pDC_LILRA4,3.735772967,pDC_LILRA4,Mye
SELPLG,1.5800000000000002e-259,3.727578039,0.606,0.33,2.9e-255,pDC_LILRA4,3.727578039,pDC_LILRA4,Mye
GNL3,0,3.7235811,0.46,0.158,0,pDC_LILRA4,3.7235811,pDC_LILRA4,Mye
PLP2,0,3.651703872,0.767,0.385,0,pDC_LILRA4,3.651703872,pDC_LILRA4,Mye
SLC44A2,0,3.642034551,0.494,0.081,0,pDC_LILRA4,3.642034551,pDC_LILRA4,Mye
BLNK,0,3.619347969,0.599,0.148,0,pDC_LILRA4,3.619347969,pDC_LILRA4,Mye
SLC15A4,0,3.609435071,0.638,0.101,0,pDC_LILRA4,3.609435071,pDC_LILRA4,Mye
LDLRAD4,0,3.592815377,0.574,0.193,0,pDC_LILRA4,3.592815377,pDC_LILRA4,Mye
LAMP5,0,3.542159087,0.531,0.009,0,pDC_LILRA4,3.542159087,pDC_LILRA4,Mye
PPP1R14B,0,3.53923487,0.679,0.116,0,pDC_LILRA4,3.53923487,pDC_LILRA4,Mye
ERN1,0,3.529237297,0.607,0.149,0,pDC_LILRA4,3.529237297,pDC_LILRA4,Mye
SOX4,0,3.507360091,0.562,0.171,0,pDC_LILRA4,3.507360091,pDC_LILRA4,Mye
DNASE1L3,0,3.494685624,0.587,0.039,0,pDC_LILRA4,3.494685624,pDC_LILRA4,Mye
MAP2K6,0,3.450541141,0.304,0.035,0,pDC_LILRA4,3.450541141,pDC_LILRA4,Mye
ST6GALNAC4,0,3.434380926,0.587,0.098,0,pDC_LILRA4,3.434380926,pDC_LILRA4,Mye
RPLP0,0,3.393834887,0.912,0.523,0,pDC_LILRA4,3.393834887,pDC_LILRA4,Mye
APP,0,3.380665677,0.758,0.285,0,pDC_LILRA4,3.380665677,pDC_LILRA4,Mye
CLN8,8.459999999999999e-250,3.378609299,0.488,0.222,1.5600000000000001e-245,pDC_LILRA4,3.378609299,pDC_LILRA4,Mye
GAPT,2.4900000000000002e-281,3.365149083,0.544,0.239,4.59e-277,pDC_LILRA4,3.365149083,pDC_LILRA4,Mye
ZDHHC17,0,3.363648057,0.419,0.073,0,pDC_LILRA4,3.363648057,pDC_LILRA4,Mye
MYBL2,0,3.352557812,0.481,0.003,0,pDC_LILRA4,3.352557812,pDC_LILRA4,Mye
RPS3A,0,3.34319837,0.926,0.547,0,pDC_LILRA4,3.34319837,pDC_LILRA4,Mye
RPL3,0,3.298746964,0.92,0.512,0,pDC_LILRA4,3.298746964,pDC_LILRA4,Mye
MPEG1,0,3.291853738,0.7,0.356,0,pDC_LILRA4,3.291853738,pDC_LILRA4,Mye
TSPYL2,0,3.269791488,0.456,0.155,0,pDC_LILRA4,3.269791488,pDC_LILRA4,Mye
ADAM19,0,3.257564552,0.472,0.09,0,pDC_LILRA4,3.257564552,pDC_LILRA4,Mye
SMIM5,0,3.254458278,0.416,0.002,0,pDC_LILRA4,3.254458278,pDC_LILRA4,Mye
RPL23A,0,3.237199523,0.892,0.506,0,pDC_LILRA4,3.237199523,pDC_LILRA4,Mye
RPS10,1.4499999999999998e-174,3.211302631,0.544,0.269,2.66e-170,pDC_LILRA4,3.211302631,pDC_LILRA4,Mye
RPL17,0,3.204668116,0.757,0.416,0,pDC_LILRA4,3.204668116,pDC_LILRA4,Mye
N4BP2L1,0,3.204509718,0.493,0.183,0,pDC_LILRA4,3.204509718,pDC_LILRA4,Mye
CNP,0,3.148984416,0.479,0.147,0,pDC_LILRA4,3.148984416,pDC_LILRA4,Mye
RPL10A,0,3.128708862,0.89,0.476,0,pDC_LILRA4,3.128708862,pDC_LILRA4,Mye
OGT,0,3.126911646,0.614,0.182,0,pDC_LILRA4,3.126911646,pDC_LILRA4,Mye
IGFLR1,1.37e-242,3.113103924,0.615,0.346,2.5299999999999996e-238,pDC_LILRA4,3.113103924,pDC_LILRA4,Mye
SUSD1,0,3.112184386,0.386,0.072,0,pDC_LILRA4,3.112184386,pDC_LILRA4,Mye
TSPAN3,3.8299999999999996e-214,3.111498391,0.57,0.305,7.06e-210,pDC_LILRA4,3.111498391,pDC_LILRA4,Mye
RPS5,0,3.109323117,0.9,0.497,0,pDC_LILRA4,3.109323117,pDC_LILRA4,Mye
CYFIP2,0,3.108467661,0.526,0.048,0,pDC_LILRA4,3.108467661,pDC_LILRA4,Mye
NPC1,0,3.093035418,0.378,0.114,0,pDC_LILRA4,3.093035418,pDC_LILRA4,Mye
RPS27,0,3.092166463,0.942,0.546,0,pDC_LILRA4,3.092166463,pDC_LILRA4,Mye
RPSA,0,3.091379394,0.879,0.475,0,pDC_LILRA4,3.091379394,pDC_LILRA4,Mye
B4GALT1,7.39e-264,3.089476085,0.605,0.31,1.3600000000000002e-259,pDC_LILRA4,3.089476085,pDC_LILRA4,Mye
